,Timestamp,DriverID,Driver Age,Gender,Credit Score,Vehicle Age,Vehicle Type,Vehicle Use,Insurance Duration,Years with No Claim,Total Miles Driven,Average Speed,Maximum Speed,Acceleration Events,Braking Events,Driving during Night (%),Driving during Weekends (%),City Driving (%),Highway Driving (%),Weather Conditions (%),GPS Speed,Number of Claims,Claim Amount,Claim Severity,Temperature (°C),Weather,Fuel Efficiency (mpg),RPM,Engine Load (%)
12,2023-04-10,13,40.75576372670038,Male,683.3593837747,1.5400475363259556,SUV,Commercial,2.562742318055026,4.831339522077641,23440.521694597453,4.5432476877333805,63.72147815228327,97,90,70.03519301379652,23.602762031772635,3.0754741285924703,96.92452587140752,13.756228484152128,4.347469965244143,0,0.0,Minor,13.230902873765375,Sunny,23.590743015426753,790.9212740577989,78.13687214708837
13,2023-12-26,14,50.48864141875362,Male,649.5089391636351,1.704036350119714,Truck,Personal,2.379342116285117,2.151786798148876,14151.579549715283,75.23094700069117,44.54707456045588,81,87,32.41201585301105,34.320939878378255,4.286041038540656,95.71395896145934,33.651046663723235,60.61802206561098,0,0.0,Minor,27.984874199210367,Snowy,29.28264569210155,640.0843629623354,57.489630870397775
14,2023-06-01,15,39.70783594146015,Male,635.9167435958823,19.862694370920757,Sedan,Personal,6.555417069133251,8.970490372497785,16715.382915904673,55.85685920736573,100.95264522344661,87,123,28.79473489788872,16.480101000016614,86.82014673703733,13.179853262962666,38.17621807908536,55.604381169801755,1,353.4242308840392,Minor,13.312910803217651,Sunny,28.98949596477732,2756.095945699256,19.54876802826583
15,2023-05-11,16,47.75115121589086,Female,661.2413137582222,10.984503139225465,Motorcycle,Personal,4.706185272278283,5.716908233103436,19132.177044217366,38.708229458767036,54.47698808355869,80,103,23.982905050657283,35.43714938529439,32.603270858308655,67.39672914169134,20.93466632125132,38.447154888171085,0,0.0,Minor,-5.6465195683871485,Foggy,22.500489674072995,4067.445932355346,24.843655531616594
16,2023-05-30,17,29.54470514325947,Male,737.0768830117556,1.0651553519201744,SUV,Personal,3.919492024183977,3.698129180587265,21306.085230114197,19.50396065941087,102.71710561253099,97,100,36.72497659705291,32.88740973358515,7.9998866894215315,92.00011331057847,54.067738716971846,16.786763813233,0,0.0,Minor,13.970212553685554,Sunny,21.43427526598436,137.16944317768443,33.27198498351679
17,2023-11-05,18,39.73739206730148,Male,747.8399842745739,1.6115378986344693,Sedan,Commercial,4.995145813587807,7.157219768877582,17706.150335418508,22.705099927128796,1.0718939089828172,90,83,2.1184326115423793,17.24271782352862,99.98748740359314,0.012512596406864418,18.321177435565776,30.38416836844008,0,0.0,Minor,8.237197699332954,Sunny,18.260308644430097,3181.794852936633,87.88865511039158
18,2023-09-15,19,33.75489544911423,Female,676.1517731779783,0.575079300079404,SUV,Personal,3.9179264468243624,4.411215917242367,21875.053155628942,53.136897410701735,97.01757719353388,83,102,62.00070968109572,11.865310402771028,75.32743967040696,24.67256032959304,44.54953334155778,51.86902896432573,0,0.0,Minor,14.084755909274072,Sunny,24.367203594420936,4664.886120346849,8.426151940528348
19,2023-12-10,20,47.469808401047096,Female,632.9208516766288,22.490907323744477,SUV,Personal,7.817228376774178,7.29978624097075,15066.41972436399,33.63509185611388,3.484021809606004,76,84,33.323155068681075,34.38615951415397,38.01613658890099,61.98386341109901,29.820136425636246,40.28206344906201,0,0.0,Minor,31.4204678154399,Sunny,31.149067077588857,4953.650666358468,68.07461232498
20,2023-10-21,21,40.31491562261996,Male,675.9413194841604,11.887073963912817,Sedan,Personal,2.503377409255642,2.1837657595178706,13985.635001681037,2.507161893030787,104.34365559328414,102,85,34.9247962566145,25.617346637560956,27.601174807873395,72.39882519212661,24.75420755576681,4.893982753751123,1,3453.1360352960887,Minor,26.49736844212074,Sunny,31.848242367017175,4993.536791829185,93.46581359367632
21,2023-07-11,22,46.900736763366126,Male,784.583271763504,4.015903957220401,Motorcycle,Personal,1.5052126075600034,1.501824261716177,13398.302874656205,77.28711014203986,114.19567221818048,92,104,38.792920371896614,16.37387305216424,93.23344676613404,6.766553233865963,16.903932255231584,81.43578657501112,0,0.0,Minor,10.23204782303402,Sunny,21.22068374996567,971.0037981902307,87.822700995185
22,2023-10-04,23,50.87710426157866,Male,729.948391765831,5.902796981944976,SUV,Personal,6.8563488033529545,4.60937111830545,9253.133402304473,53.25792778317866,106.35490672119651,104,99,50.22848342224236,6.066419049302181,28.611638501375225,71.38836149862477,49.456096639495655,51.40444982942065,0,0.0,Minor,14.447115929724728,Sunny,28.231759823269797,5603.270769487683,11.187618804562172
23,2023-06-10,24,46.91618575121388,Male,707.5371345766274,6.890578282274113,SUV,Personal,3.075212365782648,3.195970650858518,1008.4645274538962,63.12541791912875,106.9064009632794,91,110,31.17760909318119,41.04737753948675,98.62478277001834,1.3752172299816579,24.568651526369344,60.758466722949834,1,1265.048700472016,Minor,19.760056583801212,Rainy,28.76088933437837,1588.5595207246306,32.63333820912177
24,2023-11-10,25,42.731184342936444,Male,728.1342458526285,1.1395948491091579,Sedan,Personal,6.790188488764996,6.051529229618117,20207.125148256215,51.45475114974683,66.41616755824404,91,97,28.35262364892211,52.59102577221163,97.16684479595025,2.8331552040497456,39.507559905959674,51.56706532041866,0,0.0,Minor,18.194887149159474,Rainy,24.385132923239535,456.6037605747353,78.63773607138378
25,2023-01-22,26,30.017877414885948,Male,757.0283305670656,13.641239337914017,Sedan,Commercial,1.5268759610864917,7.887927737036804,13829.427489465907,57.11067190818844,113.61211881803881,104,94,47.65368754941833,13.581604480277312,73.91045341568537,26.089546584314633,22.361199067411988,54.28919001624509,0,0.0,Minor,10.773194310193832,Sunny,24.232881939849506,2599.57080966505,73.56330655924911
26,2023-09-10,27,39.972138893330985,Male,622.356689922644,3.7405804637736857,Motorcycle,Personal,3.2238741068054013,9.015043367778306,18715.72152402884,3.137534895375653,14.460700042441621,96,115,17.860814437281444,23.023512549578403,81.70742520446565,18.29257479553435,41.2287042753408,0.0,0,0.0,Minor,17.868377682053932,Sunny,22.021280192567307,1597.3623211059426,64.35028124751305
27,2023-08-24,28,34.66909597984167,Female,660.3980065651439,0.48504156032795886,SUV,Personal,2.3849547102566353,7.605277453142477,17991.395605194597,31.13599705759473,13.441212727026173,96,101,20.10621004093526,34.02289653972466,5.0192901125590605,94.98070988744094,56.98181561232272,33.03042984404941,0,0.0,Minor,18.48301953860537,Sunny,25.31781951471586,3556.707999361004,30.07820341445625
28,2023-12-11,29,36.55936043295773,Female,653.5639183581592,2.52987543194313,SUV,Personal,3.616059797134068,3.417493078963304,15790.477287873733,74.83245298107849,33.09973348702397,96,88,49.177226750361044,31.95006906613647,34.34669190193637,65.65330809806363,32.15045644344212,80.40652088573195,0,0.0,Minor,20.79231589667596,Sunny,27.2889278596801,571.7520031899219,5.756671078082054
29,2023-02-18,30,36.25465849249749,Male,709.3557198535492,4.60207808986508,SUV,Personal,3.959697278196138,7.273657762830057,19722.417677079407,76.55673998102542,65.5573114125739,95,103,13.674378622832903,72.74579782877713,17.290869295381505,82.7091307046185,22.978088076137677,77.18462551334311,0,0.0,Minor,28.904335460512435,Sunny,34.84664316415847,1431.6669312408837,51.116521221443314
30,2023-02-28,31,30.200744252177557,Male,688.0055445319799,2.1756787370964856,Truck,Personal,5.456771246760224,5.298862025594385,20357.526806398877,73.56292479972291,20.169729268753116,93,103,50.59722363195453,57.358453911394,17.907184670167265,82.09281532983273,29.848833871612708,72.36987532507521,0,0.0,Minor,18.189483399279183,Sunny,17.876972588323856,5980.865460476258,89.01355153783784
31,2023-06-19,32,20.4266141086601,Male,717.8155645344704,6.006622034672214,SUV,Personal,5.681247807699621,9.060806253599964,10241.389363420909,79.90090424711157,105.41120703640937,85,109,67.27450324079581,9.317163627098024,5.354676057466579,94.64532394253342,40.41438331363531,81.48644323589242,1,2478.9907232149785,Minor,5.199696871648316,Rainy,27.161892043267322,657.946491626239,85.90958402331734
32,2023-07-07,33,33.318569516722334,Male,654.6556325066389,10.68747153511901,Sedan,Personal,6.670882350381516,7.068809360781831,22664.6473666354,5.638589699018439,31.26326281455231,97,111,39.6783432807657,9.366591702655086,36.46162445292851,63.53837554707149,25.41897778509065,0.0,0,0.0,Minor,27.077563281231953,Snowy,24.5418120510512,1945.4480226798955,96.18787007367263
33,2023-09-28,34,41.93379451924159,Male,748.5976025339578,7.38968311623823,SUV,Personal,3.9848690952536012,1.5023733400759653,19321.82387865748,5.097881452415676,109.76555491707455,80,100,11.167910445349309,7.614066891567426,8.854250676691123,91.14574932330888,12.132059788592072,0.727631972080605,0,0.0,Minor,11.334369229651127,Rainy,31.345211006873978,3695.2554089954233,81.21106650235485
34,2023-07-09,35,26.5182295457251,Female,676.5333145925349,5.145310144116828,SUV,Personal,5.788191185069454,0.7809554324008061,10622.05399547514,74.62209829390518,34.33524407645472,106,113,48.63580255418067,37.18269041577902,56.52033941407332,43.47966058592668,19.360724999023365,69.65983234040101,0,0.0,Minor,10.661970171986367,Sunny,25.461417759237545,5726.112940812376,31.42248615955975
35,2023-06-24,36,40.15682236471624,Female,714.7272775979092,3.5888131651057487,Motorcycle,Commercial,9.911055945244028,5.438380878275838,11753.898055566417,2.4328848375375145,16.623813165430178,86,110,35.247311604506855,8.694499935982467,39.10282498970591,60.89717501029409,21.62945955845064,6.3446553078756205,0,0.0,Minor,38.05423227637922,Snowy,21.6527558078105,716.0447549801623,80.00836108313833
36,2023-02-20,37,59.00268424310965,Female,739.770324946147,1.4682558324186306,SUV,Personal,2.8957534830992984,3.6504212976587516,8785.659224669671,70.81680296056608,89.15320627418527,101,83,72.82136828165311,15.893451360353078,45.00650930578518,54.99349069421482,28.29025876706564,77.50246169136518,0,0.0,Minor,23.703074999827905,Rainy,21.368857977668476,2872.4366337492315,87.55637535101997
37,2023-12-30,38,50.23056555252239,Female,735.7562157747484,3.034353546880374,Sedan,Personal,2.374352269571047,1.6809691792298254,18139.04185083947,70.06263917430087,6.127961852324213,86,111,6.943319531432132,18.24071275962983,7.968348098500622,92.03165190149937,36.73560125641346,62.5130013777917,1,5974.3052572070865,Minor,25.510126357559695,Sunny,20.716087614873214,4417.976306137503,61.70417210891452
38,2023-02-24,39,56.43541509120529,Other,698.0414204200898,1.7332900294060511,Sedan,Personal,8.58307692050225,7.976542599756158,14115.739737476768,43.29763079647111,93.43639830767279,92,95,46.88127616155147,2.8824685601983737,64.5572163144368,35.4427836855632,30.819268028645457,40.52857136198541,0,0.0,Minor,17.93281387358978,Sunny,21.820994533183455,4271.232418228855,81.51067650128627
39,2023-09-01,40,43.91127876932726,Female,720.9673453191273,13.592274293277281,SUV,Personal,4.693290390565479,3.7542247401096693,2535.5827176296425,70.42898533465349,112.14282709938801,107,98,31.315497234411733,34.59335015416249,84.1325792398757,15.867420760124304,15.105298013481313,64.92881949565196,0,0.0,Minor,-4.199503950740102,Rainy,17.92126825993865,3830.576080239946,13.820993944096804
40,2023-11-16,41,51.67509822986446,Other,767.0830331986143,11.892535847484169,SUV,Commercial,8.62195317101715,0.8601486678510994,12228.458791733212,55.02266263129882,27.7360647750832,114,96,40.777017880327485,18.223199386420717,30.693411338721955,69.30658866127804,23.266156611761737,61.338299040512844,0,0.0,Minor,25.908222584686847,Rainy,25.89202570847552,5881.85892514474,54.654914238427274
41,2023-05-11,42,32.760352695322126,Male,705.6800616987348,0.8469854927734042,Sedan,Commercial,4.822201095940963,2.6226644109730413,13095.427961927406,13.722280877153201,97.62468094147962,103,110,12.60327683416671,17.094136400633047,12.063338075974539,87.93666192402546,56.31034488988607,7.588639409508281,1,6939.894699430367,Minor,20.063684855075856,Snowy,25.084203467344405,2737.329546299959,47.175837054806145
42,2023-11-03,43,33.55659732978016,Male,643.517679896921,8.647311010211373,SUV,Personal,1.1951637566179982,6.768839742781432,15528.367220293192,67.52840271723854,110.1879515417268,103,84,36.82226694727735,54.52531778583967,7.382698750041417,92.61730124995859,40.03326495609418,62.792441624763974,0,0.0,Minor,27.576395320005055,Snowy,31.22157408465067,5572.34327483392,49.705619481384666
43,2023-05-15,44,18.0,Female,709.1525365481942,6.068679825537535,Truck,Commercial,4.373857341039448,6.479389739080967,7304.12064673311,32.08232958487856,38.80329840586049,95,92,43.105390431673364,42.159640447120175,27.299200472186623,72.70079952781337,48.908679320966726,33.26298050393731,0,0.0,Minor,18.786632573811964,Sunny,23.070935437116013,528.766651179362,56.05667008079966
44,2023-01-21,45,51.861454740422985,Other,678.1359390990204,18.48692170386752,Sedan,Personal,6.491176140102461,2.6246457225199835,15583.255302103236,17.380608937705944,93.48721097021793,132,97,16.867260368243617,27.464174700216716,43.983262319955955,56.016737680044045,33.245899123092414,14.430985343861785,0,0.0,Minor,25.164759255516252,Sunny,27.24272590388784,50.57514794765039,45.070731789327
45,2023-11-25,46,55.40323979819886,Male,562.5999432797828,3.111641193708667,SUV,Personal,5.027992858943271,3.412057653800341,22503.66927197858,78.17207207139484,11.95370989198009,105,97,16.633262342601956,2.960842905929673,29.252861140777377,70.74713885922262,34.72209166846899,76.96464246523753,1,8319.152248917642,Minor,25.957160852517717,Sunny,23.207101226794453,2913.3020839424416,10.828782270730375
46,2023-06-16,47,34.4682275465273,Male,703.0999011851546,6.4038079869469735,Sedan,Personal,5.13408671702463,0.49824821025772015,15935.037793549829,54.78090867140221,103.89305429854235,115,92,49.116318180013316,21.376180644466288,41.941247043425676,58.058752956574324,24.02803795183878,53.14870156818065,1,2035.3376996040442,Minor,24.606964408035083,Sunny,23.756913267147148,4079.756191872498,43.236923901712075
47,2023-10-01,48,37.460482936027645,Male,685.8325325007803,3.647851821585771,Sedan,Personal,9.984843478407178,9.532638140246467,17947.244820922704,14.820165354624866,55.81758188025814,105,90,3.032458083309572,31.907656838606798,40.37777560657312,59.62222439342688,18.282732948750525,17.941271944504503,1,1409.9640024293433,Minor,20.055637683399507,Sunny,35.59817007138977,5773.037138682348,83.49978339913172
48,2023-03-30,49,32.46137886309039,Female,737.8208885748719,0.3596313665259451,Sedan,Commercial,5.897144507341073,3.2715688748581515,22816.919563504984,69.64004001802478,29.736112014858964,101,94,32.69774725296919,36.92609973613681,45.29360700615865,54.70639299384135,30.315785058723506,75.11737580825931,0,0.0,Minor,7.026134722194858,Snowy,18.180372542415903,5101.747644645206,46.12017461590654
49,2023-11-12,50,43.82653551477492,Male,642.4953171255847,0.23946776734285982,SUV,Personal,7.2724577966649315,9.294103967369079,14527.282399052528,65.97915098577224,63.16189272973438,105,110,58.940808879734604,30.669116695103398,51.948287478224096,48.051712521775904,9.23992078608053,58.91229160717816,0,0.0,Minor,13.351975861181455,Foggy,27.28374028686286,5297.289183821672,98.45577118189372
50,2023-01-14,51,51.24932545303241,Female,604.7145168810346,0.65117810756085,Motorcycle,Personal,7.488756294267091,8.138803428662492,14365.927916582325,8.24543392539681,30.888876044534936,111,90,21.315305014945345,18.395680325554927,58.007665170434464,41.992334829565536,23.033049850811228,10.315838170708194,0,0.0,Minor,18.583025567880313,Sunny,30.443684222316726,4712.871864675949,59.74233654315665
51,2023-08-30,52,22.57228026118959,Other,688.4340429705255,1.7562417858835166,Truck,Personal,1.001541298311777,3.351804323313574,16724.263832657824,10.136924526382103,95.7238046535438,107,96,59.56221279609101,34.48707164595732,69.26067036085666,30.739329639143335,16.19743717690162,6.96249311868207,0,0.0,Minor,19.64007356018577,Snowy,16.341688644711923,586.3726904014175,19.889996114264864
52,2023-09-22,53,44.094385306422524,Female,699.0088693802724,1.4995365237943312,Sedan,Personal,5.9721488037522725,6.9414761993516425,10575.727123955001,17.899011301797508,38.61483767434016,106,128,31.10499566674296,43.5309818947895,51.46219903966238,48.53780096033762,43.82267024920473,19.19666448046614,0,0.0,Minor,16.541206531504656,Sunny,31.80062009215407,1057.794134177553,12.503843405220982
53,2023-12-12,54,37.233282282808545,Male,684.6916472692784,6.515774611696889,Sedan,Personal,9.667506480113465,4.736253719069107,11527.19951554387,71.97994442822497,8.773152669516016,109,99,39.631538739900186,7.430830889832742,64.26795186149434,35.73204813850566,48.57301918121005,69.01602926441382,0,0.0,Minor,17.702612961248057,Sunny,27.49520127998139,2881.6288262062044,46.09871206618428
54,2023-02-22,55,41.13394391966689,Male,681.0354341842702,6.292545088446063,SUV,Personal,7.7574054054503705,9.766511446985751,4803.990170625069,58.01800838592989,4.20654326919446,84,94,32.27109076595058,25.025040164013536,58.89862538475155,41.10137461524845,6.151410679363877,50.90358597508081,0,0.0,Minor,20.98675490572911,Sunny,27.242177822858885,3403.037903565973,68.82726137470317
55,2023-12-06,56,44.58994001674291,Male,626.5636522896837,17.770795316779733,Sedan,Personal,4.063846784120826,6.384874074651239,26441.72626859194,72.12016527816377,31.208002023126067,92,90,42.06350978206157,11.998811038573926,22.46155905166499,77.53844094833501,45.91143409592299,64.41626847333254,0,0.0,Minor,33.46257519282055,Sunny,26.056917734979468,1565.7564198542866,88.27639521279384
56,2023-04-02,57,38.11797561227179,Male,673.0541431512538,1.8581512777414702,Truck,Personal,4.281140894625382,5.190743277616582,19153.51076715382,67.5819571192904,63.85334276690158,116,93,16.291662786227747,36.93157350595536,96.63669825287207,3.3633017471279345,24.05286103031382,66.47057972540503,0,0.0,Minor,36.56168291413389,Sunny,23.802687916914866,1406.1918698235256,72.71711050245311
57,2023-09-21,58,38.964131465942195,Male,662.5797085247792,13.93969641005789,Sedan,Personal,3.7325547800777934,6.379699169185731,10263.347640313768,42.63451058500698,76.20216207640591,115,106,17.22152001031744,6.393788390341254,87.67358672657653,12.32641327342347,20.205838293515548,43.480469393787345,0,0.0,Minor,21.428595313918613,Rainy,25.818386847794518,5994.609796354293,55.09431581145784
58,2023-02-04,59,37.86124832445361,Female,733.635437038372,4.744723114731338,Sedan,Personal,6.671874431964089,2.202497079335938,20119.285892173164,4.075260666301723,60.738839516299585,116,101,42.172977448649156,12.340401318592951,78.93277125543008,21.067228744569917,8.140165004332061,15.0799565241261,0,0.0,Minor,14.229151214732028,Rainy,13.626152726362342,240.429610205547,32.55298387039556
59,2023-07-25,60,49.70316201788282,Male,698.9662682015307,3.419041727617842,Sedan,Personal,1.8758394072578581,3.0638989201301783,10959.768003845289,57.67049483775838,83.8317272448007,104,103,6.620566022600411,17.516357584895815,97.64292759216558,2.3570724078344227,30.810122467605222,63.96541739420175,0,0.0,Minor,32.58912187886448,Sunny,19.574898447881992,545.0589358650828,94.98931777154888
60,2023-03-22,61,44.18759960127497,Female,666.1001439127402,5.51071323247011,Truck,Commercial,3.610003724225999,7.126957011782123,15340.278879443142,49.35749755569154,81.73407679858346,109,107,9.266255944058331,33.430128736843294,10.058194065511007,89.941805934489,12.975967228345453,50.47617094654248,0,0.0,Minor,23.994201727577746,Rainy,24.044021409563477,4257.530157446552,89.44842529233203
61,2023-02-19,62,42.20583537737361,Female,766.1942438211383,6.066000418243424,Sedan,Personal,5.483930281529049,0.8371874033343985,15314.92381359397,18.577195753176152,68.89569172448962,105,110,17.740892495063196,31.31048405940806,11.327004592778678,88.67299540722132,59.921633504946925,20.156281865512643,0,0.0,Minor,40.0,Sunny,37.306061185909044,4561.281716764391,80.65649341168833
62,2023-12-26,63,27.290482789077174,Male,666.5546161892495,0.9432820716599642,Sedan,Personal,5.816953633123604,3.0258958851821727,12769.121588562348,73.95436254465073,81.82629400209639,100,109,48.50462189242677,36.32135816735367,72.0616185840371,27.938381415962894,39.39607723624455,67.42089452772564,1,3466.463249804803,Minor,35.39182432348578,Sunny,22.830774739873416,3184.165724994007,2.8289268500849563
63,2023-01-02,64,36.214202567868455,Other,707.8893361943082,6.965900135708748,SUV,Personal,6.466669026860874,6.195669001331075,10935.856798192699,54.95827680508778,103.4179652984129,102,97,32.2280174069234,47.17880246698001,70.54760731553262,29.452392684467384,34.086680156535806,58.35345993732509,0,0.0,Minor,33.8851081874217,Rainy,16.302078839271825,3222.445348665156,68.96861048227223
64,2023-02-23,65,48.98669160339174,Female,671.6539333205359,6.458063065814353,SUV,Personal,8.17502487446503,9.956964120290396,21042.738419782367,64.1962043377871,4.8356209443952425,99,105,33.09466137950148,29.756300666330947,45.59233621125603,54.40766378874397,5.457421941472089,61.1403565163582,0,0.0,Minor,21.05129698315399,Sunny,19.809166705441914,5675.924227856702,69.44508845728112
65,2023-04-16,66,40.37696573123923,Male,761.5576257514002,25.0,Motorcycle,Personal,2.4691278412167623,9.25667335413989,15422.480179873512,62.088892957766916,99.9417029814911,91,105,32.97974566178581,45.479101233277575,59.7643509405414,40.2356490594586,19.630040577467458,60.19113532636061,0,0.0,Minor,7.350527305463748,Sunny,17.999979394739576,3618.915360605297,18.27705206301068
66,2023-09-17,67,46.59531469589138,Male,684.3429887906806,12.149126195239043,Sedan,Personal,3.02513700944238,8.322220545657803,23409.66470720953,10.157987987458812,42.7201397720699,97,93,33.09870125642287,45.70025862332132,47.07333445914061,52.92666554085939,27.38276644085912,12.83678256887753,0,0.0,Minor,12.208194326104188,Sunny,16.448955479941816,3792.7547140435445,6.166794490407479
67,2023-11-06,68,57.66511800327633,Male,685.8207113945336,5.770522959428677,Sedan,Commercial,8.850815227942508,5.008209131350018,9795.239678627291,22.368330503123637,36.66628788797165,114,119,5.75827960115313,29.01320848851212,48.91298137318613,51.08701862681387,30.1892929997917,19.299126442484692,0,0.0,Minor,14.049963220605747,Sunny,18.822925708883222,2980.460153138082,21.871554078288813
68,2023-07-10,69,50.386060692088165,Male,673.0064820613643,6.230292448319577,SUV,Commercial,8.480430330927192,8.047442110216185,12635.919263644291,60.91140007195137,103.57552693750067,109,89,10.105679198513604,43.2761653639912,61.92543444288919,38.07456555711081,2.554772478894948,65.03386588035843,1,2234.6736828885414,Minor,27.058049676743764,Sunny,28.64392986373541,3519.7509074385534,92.90510748566828
69,2023-08-06,70,40.93158337699742,Female,689.8255963000607,14.592526138499906,Sedan,Commercial,8.394136521402588,5.589278313994212,14771.592425097853,46.68572601289253,72.8258967399344,90,106,32.2179055656575,24.67410940943015,72.94913666586672,27.050863334133282,18.630829061737792,38.6129227941061,1,6218.320488763553,Minor,23.369765090844673,Snowy,35.128977018249024,4883.545290214235,69.86988987960534
70,2023-02-13,71,34.890108298042726,Male,739.9768919323955,17.083322869344993,SUV,Personal,2.8775420108323315,4.5845867350808245,20516.053948640667,9.993456514876558,7.028988931171898,92,102,9.416206907985048,31.843049852321197,69.88340351921453,30.116596480785475,14.022378884303446,13.095814020267703,0,0.0,Minor,28.123689759418106,Sunny,25.18641462063198,4771.595908872542,87.46418733389928
71,2023-06-11,72,18.0,Female,722.2921922342343,8.771312662749358,Sedan,Personal,1.5243100509988348,2.235236119394938,11053.93860540611,33.87058267432374,22.87478180451194,93,93,41.57719800730482,74.96324115826809,96.78351145660935,3.2164885433906534,40.34171415982319,32.55956918865084,0,0.0,Minor,7.788207660625847,Sunny,31.60908715209637,4634.605698236197,39.58686583088829
